Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_10481,55,Male,98129,95,West,Married,1,Employed,605,17,0
CUST_6366,51,Male,108708,65,North,Single,0,Retired,688,5,1
CUST_2291,55,Male,122984,71,West,Divorced,0,Unemployed,485,16,1
CUST_11782,47,Female,147343,40,East,Single,1,Retired,527,3,0
CUST_1038,42,Female,58332,42,West,Widowed,2,Retired,839,8,1
CUST_13864,44,Male,133716,39,North,Divorced,4,Retired,811,2,0
CUST_14365,23,Male,72154,18,North,Married,2,Unemployed,573,0,0
CUST_8840,54,Male,20304,69,West,Married,1,Student,619,5,0
CUST_4632,36,Female,77830,85,West,Divorced,1,Student,664,3,0
CUST_14950,51,Female,106984,86,North,Single,1,Student,772,0,0
CUST_8325,24,Female,108277,58,North,Widowed,3,Employed,565,10,0
CUST_9173,29,Female,139215,37,North,Single,4,Unemployed,673,12,1
CUST_1208,64,Male,72330,92,West,Single,0,Retired,421,14,1
CUST_11123,41,Male,149809,5,North,Single,4,Student,494,19,1
CUST_2373,20,Male,60227,26,North,Single,1,Student,358,10,0
CUST_4502,58,Female,137746,40,East,Widowed,1,Unemployed,741,10,0
CUST_4552,44,Male,57608,37,East,Married,0,Student,377,17,0
CUST_2667,33,Female,68606,46,North,Married,3,Retired,626,19,0
CUST_844,37,Male,20403,12,West,Divorced,0,Unemployed,409,3,1
CUST_13938,59,Female,49349,44,South,Divorced,0,Student,669,7,0
CUST_6876,25,Female,96729,74,East,Single,1,Unemployed,422,5,0
CUST_13026,64,Male,140159,33,West,Widowed,0,Unemployed,380,14,0
CUST_13290,32,Male,65033,28,West,Divorced,3,Student,760,1,0
CUST_8917,40,Male,101040,34,North,Divorced,4,Student,750,8,1
CUST_12910,40,Female,144281,45,West,Widowed,4,Employed,615,11,0
CUST_11532,44,Male,127812,6,West,Married,4,Student,733,15,0
CUST_7238,28,Male,110577,17,South,Single,2,Unemployed,340,15,1
CUST_15329,64,Male,82164,40,West,Widowed,3,Student,458,0,0
CUST_11653,58,Male,87763,11,West,Married,1,Retired,431,0,0
CUST_7135,44,Female,129464,10,West,Widowed,1,Student,359,1,0
CUST_10193,26,Male,24900,31,East,Single,1,Unemployed,532,8,0
CUST_740,36,Female,93305,64,South,Divorced,2,Student,455,2,0
CUST_1512,35,Male,21478,29,North,Married,1,Employed,777,0,0
CUST_4149,69,Male,134245,95,West,Widowed,1,Employed,315,17,0
CUST_5805,36,Male,92683,49,West,Single,4,Retired,542,0,0
CUST_4957,24,Male,133242,95,East,Widowed,3,Unemployed,691,19,1
CUST_8766,19,Male,41580,13,West,Married,0,Employed,699,4,0
CUST_13989,19,Male,66031,42,North,Divorced,3,Unemployed,848,7,1
CUST_14697,49,Female,81980,22,East,Divorced,4,Student,305,16,1
CUST_648,61,Female,45309,33,South,Single,0,Employed,844,10,0
CUST_7584,69,Male,31805,37,North,Married,1,Unemployed,470,8,0
CUST_3425,57,Female,25425,66,North,Divorced,2,Employed,440,8,1
CUST_10802,28,Female,68165,70,West,Single,3,Student,791,2,0
CUST_8082,46,Male,149787,92,South,Divorced,1,Student,747,16,0
CUST_15064,33,Female,78884,6,South,Widowed,4,Employed,721,9,0
CUST_10401,68,Male,137848,22,North,Widowed,2,Retired,348,17,0
CUST_9811,29,Male,133966,14,East,Single,2,Student,587,17,0
CUST_8873,64,Female,62681,17,North,Widowed,1,Retired,659,5,1
CUST_7292,60,Female,101344,58,East,Married,3,Employed,663,17,0
CUST_7453,51,Female,78170,57,North,Widowed,2,Employed,685,2,0
CUST_13229,59,Female,124624,81,West,Divorced,2,Student,410,15,0
CUST_6377,54,Male,52246,31,South,Widowed,2,Student,333,5,0
CUST_1001,50,Female,121370,57,West,Divorced,0,Retired,454,10,0
CUST_8348,43,Female,131079,82,East,Divorced,0,Employed,564,9,0
CUST_7669,43,Female,63516,90,South,Divorced,2,Unemployed,521,15,1
CUST_6663,25,Male,98433,13,West,Single,0,Unemployed,735,18,1
CUST_7818,23,Female,20453,97,North,Divorced,1,Retired,832,0,1
CUST_28,49,Female,45451,78,East,Married,4,Student,601,17,0
CUST_12955,68,Male,41272,19,West,Divorced,4,Student,427,19,0
CUST_11264,64,Female,124980,37,South,Divorced,3,Retired,719,9,0
CUST_3458,66,Male,144877,58,West,Widowed,3,Retired,654,11,1
CUST_338,25,Female,62592,85,East,Widowed,3,Employed,541,17,0
CUST_9842,40,Male,104949,95,East,Widowed,4,Unemployed,398,14,0
CUST_1280,69,Male,28375,96,North,Married,0,Student,519,13,0
CUST_7557,50,Male,29765,97,North,Married,3,Retired,711,6,0
CUST_9147,58,Male,110954,89,East,Widowed,4,Student,731,1,0
CUST_6877,60,Male,135943,29,West,Single,0,Retired,693,19,0
CUST_10034,27,Male,129201,84,West,Widowed,1,Employed,441,10,0
CUST_13224,47,Male,27274,6,North,Single,1,Retired,494,16,0
CUST_662,50,Male,100465,75,East,Widowed,1,Student,436,9,1
CUST_1649,65,Male,45323,7,West,Divorced,4,Employed,519,12,0
CUST_13661,23,Male,103953,75,South,Widowed,4,Retired,461,2,0
CUST_15414,50,Female,110295,49,South,Widowed,1,Unemployed,390,10,0
CUST_327,58,Male,23706,87,West,Married,1,Retired,799,2,0
CUST_13525,22,Male,72813,98,South,Divorced,3,Student,482,3,1
CUST_8363,31,Male,77826,30,East,Single,3,Retired,804,16,1
CUST_10213,33,Female,99463,57,South,Married,1,Unemployed,536,8,1
CUST_13813,23,Male,105634,78,West,Married,0,Unemployed,491,5,0
CUST_375,33,Female,60923,86,North,Divorced,2,Retired,646,12,0
CUST_4367,25,Male,140600,51,East,Widowed,3,Unemployed,676,14,1
CUST_9543,52,Male,123889,84,East,Divorced,4,Employed,838,17,0
CUST_10835,24,Female,28828,15,South,Widowed,3,Unemployed,566,16,0
CUST_7746,68,Female,70714,13,South,Single,2,Student,676,18,1
CUST_8473,43,Male,52939,25,North,Married,2,Student,651,11,0
CUST_10081,55,Female,59272,24,West,Divorced,2,Student,636,11,0
CUST_7729,39,Male,54231,54,West,Divorced,1,Employed,630,17,0
CUST_392,34,Female,62556,82,West,Single,1,Employed,565,6,1
CUST_12548,31,Female,145340,85,West,Married,1,Unemployed,500,4,0
CUST_11975,37,Female,35552,65,West,Single,0,Unemployed,381,5,0
CUST_1701,62,Female,67327,41,West,Single,2,Student,364,9,1
CUST_11154,18,Female,85794,66,East,Widowed,4,Retired,628,9,1
CUST_10883,19,Female,52388,98,South,Divorced,3,Retired,531,1,0
CUST_13364,41,Female,43627,24,South,Divorced,0,Student,633,10,0
CUST_2671,46,Male,81188,25,North,Divorced,1,Retired,822,10,0
CUST_9016,57,Female,22562,44,South,Married,2,Retired,803,6,0
CUST_7161,64,Female,45439,79,East,Widowed,1,Retired,740,16,0
CUST_8012,24,Female,113418,41,West,Widowed,1,Employed,558,0,0
CUST_8976,65,Male,118919,95,North,Widowed,3,Unemployed,682,0,0
CUST_12468,26,Male,105163,65,North,Divorced,4,Unemployed,705,14,0
CUST_4002,38,Male,82344,88,West,Single,2,Employed,683,10,1
CUST_9054,22,Female,26094,33,South,Married,0,Retired,398,18,1
CUST_15441,38,Female,74520,36,South,Single,3,Unemployed,398,18,0
CUST_3893,55,Male,33848,31,North,Divorced,1,Employed,589,14,0
CUST_938,20,Male,144936,66,West,Married,3,Unemployed,515,9,0
CUST_7003,45,Female,93150,51,West,Single,3,Student,766,0,0
CUST_12519,61,Female,50029,8,West,Widowed,4,Unemployed,468,9,0
CUST_14162,44,Female,98396,93,East,Married,0,Employed,473,18,1
CUST_620,61,Female,104327,74,East,Widowed,2,Retired,497,14,1
CUST_9681,40,Female,34793,40,South,Married,0,Unemployed,387,4,0
CUST_6381,18,Female,51168,16,East,Married,2,Retired,392,17,1
CUST_7962,37,Male,25557,57,North,Widowed,2,Student,433,14,0
CUST_8460,35,Male,52257,92,North,Married,0,Employed,437,18,0
CUST_1962,38,Female,105445,42,East,Married,1,Employed,752,14,0
CUST_7851,55,Female,29889,45,North,Divorced,4,Retired,742,6,0
CUST_1006,25,Female,73564,53,East,Divorced,2,Unemployed,813,9,0
CUST_10002,26,Male,62417,11,North,Divorced,1,Employed,692,0,0
CUST_11008,26,Female,89841,85,South,Divorced,1,Unemployed,466,5,0
CUST_11879,37,Male,61471,33,East,Married,1,Retired,739,1,1
CUST_3049,19,Male,55928,62,South,Divorced,2,Employed,643,7,0
CUST_311,48,Female,75410,18,East,Single,1,Employed,601,6,1
CUST_4731,48,Male,142244,74,South,Divorced,2,Retired,667,17,1
CUST_13631,31,Female,145123,88,West,Married,1,Employed,656,4,1
CUST_10398,27,Female,73851,65,North,Single,4,Retired,571,1,0
CUST_12571,27,Male,60282,20,West,Divorced,1,Student,639,7,0
CUST_12839,19,Male,100995,78,West,Married,0,Employed,431,19,0
CUST_1756,30,Female,119526,81,West,Divorced,3,Employed,672,16,1
CUST_9225,35,Male,86119,91,West,Widowed,0,Student,830,14,0
CUST_8587,61,Female,79259,53,South,Single,2,Student,536,1,0
CUST_12292,42,Female,32718,50,South,Married,4,Unemployed,450,12,0
CUST_3912,41,Female,117891,22,South,Divorced,2,Student,322,9,0
CUST_8159,54,Female,96317,39,South,Widowed,3,Student,616,18,0
CUST_4047,67,Male,98643,63,East,Divorced,1,Student,488,15,0
CUST_13089,33,Female,89456,77,West,Married,1,Retired,597,13,0
CUST_2187,20,Female,135302,8,West,Widowed,0,Retired,684,16,0
CUST_11198,44,Female,81788,48,North,Married,0,Student,737,16,0
CUST_3391,56,Male,26280,93,South,Married,0,Employed,388,3,1
CUST_12005,33,Male,41378,37,North,Widowed,2,Unemployed,820,15,0
CUST_13441,44,Male,43905,66,South,Single,1,Student,671,19,1
CUST_13729,48,Male,79353,88,North,Divorced,3,Retired,413,8,0
CUST_11427,69,Female,49562,88,North,Married,0,Retired,625,14,0
CUST_762,28,Male,23098,72,East,Single,1,Student,468,4,0
CUST_10843,39,Male,67915,72,South,Single,1,Unemployed,630,15,0
CUST_8856,50,Male,132003,33,North,Widowed,1,Unemployed,651,13,0
CUST_8200,40,Female,70531,48,South,Widowed,3,Unemployed,760,8,0
CUST_3706,62,Male,135199,15,North,Widowed,0,Employed,596,8,0
CUST_8441,43,Male,55539,68,North,Single,0,Retired,508,13,0
CUST_794,38,Female,51720,51,South,Married,0,Unemployed,840,9,0
CUST_1190,40,Female,76711,58,North,Married,3,Unemployed,610,1,0
CUST_14480,33,Female,137616,37,North,Married,3,Unemployed,376,6,0
CUST_12489,33,Male,34260,21,North,Married,1,Employed,574,16,0
CUST_8280,50,Female,115553,18,North,Widowed,2,Student,660,9,1
CUST_11209,27,Female,22292,77,South,Widowed,4,Retired,505,2,0
CUST_11160,50,Female,96433,34,South,Single,4,Retired,829,3,0
CUST_592,21,Male,87793,31,East,Widowed,3,Employed,369,15,0
CUST_5768,29,Female,127085,2,East,Single,3,Student,664,10,0
CUST_10944,44,Female,43706,70,North,Widowed,2,Student,469,13,0
CUST_6232,32,Male,53151,93,North,Divorced,0,Unemployed,561,2,1
CUST_5173,44,Female,96516,12,East,Divorced,3,Retired,345,14,1
CUST_955,38,Male,70407,42,South,Single,2,Student,409,12,0
CUST_3845,59,Male,90245,10,North,Divorced,3,Student,704,10,0
CUST_14542,39,Female,75608,39,West,Married,0,Student,491,11,0
CUST_9178,62,Female,46643,50,South,Married,3,Retired,302,13,1
CUST_7051,25,Male,125688,36,West,Divorced,2,Unemployed,470,3,1
CUST_5865,29,Female,72522,79,West,Single,4,Retired,781,11,0
CUST_8681,28,Female,39683,12,South,Widowed,0,Retired,769,19,0
CUST_2218,53,Male,146996,8,North,Single,2,Student,413,18,0
CUST_4420,69,Male,73807,85,North,Single,0,Student,834,4,1
CUST_1555,40,Female,121760,46,East,Married,0,Unemployed,328,19,1
CUST_10216,35,Male,75466,10,South,Single,0,Unemployed,368,13,0
CUST_12856,63,Female,59960,53,South,Married,3,Employed,722,5,0
CUST_6989,23,Female,118970,96,West,Widowed,3,Unemployed,527,8,0
CUST_2866,67,Female,37800,16,West,Widowed,3,Unemployed,620,6,0
CUST_3778,37,Male,73342,21,North,Divorced,0,Student,607,10,1
CUST_15346,44,Female,125071,76,West,Married,3,Unemployed,686,15,0
CUST_4493,38,Female,128176,94,South,Married,3,Retired,843,19,0
CUST_2299,47,Male,105077,27,South,Married,4,Retired,519,1,0
CUST_10488,56,Male,27367,13,South,Widowed,2,Retired,672,14,0
CUST_13392,31,Male,44190,31,West,Divorced,2,Unemployed,601,4,1
CUST_6789,35,Female,47252,90,North,Widowed,3,Retired,749,15,0
CUST_11214,46,Female,142205,5,West,Married,4,Unemployed,618,11,0
CUST_12269,67,Male,97992,23,West,Married,2,Unemployed,737,7,1
CUST_14248,63,Female,28337,97,North,Single,3,Student,322,1,0
CUST_7364,33,Female,148883,54,East,Widowed,2,Employed,592,18,0
CUST_10027,18,Male,33861,85,South,Divorced,3,Unemployed,768,18,1
CUST_862,45,Male,138388,58,South,Divorced,2,Employed,552,0,1
CUST_8237,33,Female,106408,81,South,Single,1,Employed,827,12,0
CUST_6210,50,Female,146148,70,West,Divorced,2,Student,734,5,0
CUST_11548,39,Male,141505,72,East,Widowed,0,Employed,791,15,0
CUST_13269,42,Female,131683,25,South,Married,1,Unemployed,481,19,1
CUST_4201,69,Male,128610,80,East,Single,2,Employed,797,19,1
CUST_6657,21,Female,134094,62,East,Widowed,2,Retired,304,10,0
CUST_12936,45,Male,46866,1,North,Widowed,3,Student,333,2,0
CUST_11244,62,Male,52349,43,East,Widowed,4,Employed,303,15,0
CUST_4329,67,Female,76843,26,West,Single,4,Unemployed,376,1,0
CUST_1867,33,Male,106350,36,East,Married,3,Student,781,0,0
CUST_12173,46,Male,43566,55,East,Widowed,4,Unemployed,490,4,1
CUST_14744,60,Female,39121,1,North,Married,1,Employed,731,8,1
CUST_1550,67,Male,28329,22,West,Single,3,Unemployed,448,3,0
CUST_13098,65,Female,94821,90,East,Married,2,Unemployed,844,18,0
CUST_6701,48,Male,146441,53,West,Widowed,4,Student,717,2,0
CUST_11587,27,Male,98453,88,West,Widowed,4,Retired,509,13,0
CUST_9464,20,Female,110696,15,South,Single,3,Employed,591,3,0
CUST_2184,33,Male,149058,90,West,Married,0,Unemployed,732,7,0
CUST_5082,54,Male,50448,92,East,Married,2,Retired,616,16,1
CUST_11516,39,Female,135737,90,North,Married,3,Retired,531,14,0
CUST_11656,52,Male,37643,53,West,Widowed,0,Unemployed,526,16,1
CUST_14699,42,Male,29909,2,North,Divorced,0,Employed,836,3,0
CUST_5592,48,Female,99499,75,North,Widowed,0,Retired,625,18,0
CUST_2571,33,Male,35349,34,North,Single,2,Employed,509,15,0
CUST_3972,36,Male,132053,47,West,Married,4,Employed,601,15,0
CUST_13574,46,Female,101041,23,East,Married,4,Retired,768,18,1
CUST_9591,48,Male,52496,23,West,Divorced,0,Retired,620,2,1
CUST_5373,66,Male,124868,93,South,Divorced,3,Unemployed,451,13,1
CUST_9477,44,Male,95717,41,West,Married,2,Unemployed,322,15,1
CUST_14567,26,Male,49917,93,East,Divorced,0,Unemployed,399,12,0
CUST_10847,60,Male,101679,92,North,Single,0,Retired,470,16,0
CUST_11240,69,Male,57082,52,West,Married,1,Unemployed,364,16,0
CUST_5512,36,Female,124339,31,West,Divorced,4,Employed,474,17,0
CUST_4356,67,Male,142994,4,East,Single,4,Unemployed,590,2,1
CUST_901,20,Male,72676,36,East,Widowed,3,Unemployed,468,19,0
CUST_13905,57,Male,75295,40,West,Married,2,Student,326,11,0
CUST_5792,30,Male,36451,81,West,Widowed,0,Retired,498,7,0
CUST_526,37,Female,143561,28,East,Widowed,4,Student,438,2,0
CUST_10471,48,Male,121663,95,West,Widowed,3,Retired,770,9,0
CUST_187,33,Male,144020,31,South,Married,1,Employed,701,1,0
CUST_9376,67,Female,82112,55,North,Widowed,1,Retired,744,12,0
CUST_8779,69,Male,121788,46,South,Single,0,Unemployed,627,4,0
CUST_6000,58,Male,102977,45,East,Divorced,2,Unemployed,712,11,0
CUST_4565,47,Male,107302,58,East,Divorced,4,Unemployed,412,14,0
CUST_7229,63,Female,63140,23,North,Widowed,3,Student,617,7,0
CUST_834,46,Male,48362,20,South,Widowed,0,Employed,412,7,0
CUST_9908,31,Male,54568,95,East,Divorced,1,Retired,723,7,1
CUST_5584,34,Male,101868,46,South,Single,1,Unemployed,668,13,1
CUST_5362,19,Female,101124,19,West,Married,3,Employed,565,11,1
CUST_13419,52,Male,38626,69,North,Widowed,3,Unemployed,542,8,0
CUST_6813,37,Female,110398,61,North,Widowed,2,Employed,375,5,0
CUST_1710,35,Female,56729,40,East,Divorced,2,Unemployed,416,15,1
CUST_782,37,Male,82911,80,West,Single,3,Retired,823,2,1
CUST_15241,27,Male,112761,2,North,Single,0,Retired,551,10,0
CUST_7244,30,Male,90845,78,South,Married,2,Retired,643,6,0
CUST_10326,66,Female,58104,46,North,Single,0,Unemployed,777,12,0
CUST_8783,46,Male,131438,5,East,Divorced,1,Employed,638,16,0
CUST_1941,47,Male,53895,27,South,Widowed,2,Student,609,4,0
CUST_4141,26,Male,56151,80,West,Married,0,Retired,362,2,1
CUST_33,42,Male,35740,79,North,Married,4,Student,762,13,0
CUST_4319,33,Male,23847,90,North,Widowed,0,Unemployed,501,8,0
CUST_12774,60,Male,110960,1,East,Divorced,2,Retired,510,8,0
CUST_7847,22,Male,30797,90,East,Married,1,Retired,800,8,0
CUST_320,33,Male,65787,58,North,Widowed,3,Unemployed,832,12,0
CUST_1967,36,Female,71224,59,East,Widowed,1,Employed,711,14,0
CUST_11469,57,Female,140626,58,South,Single,3,Student,655,19,1
CUST_12355,58,Male,123650,59,South,Widowed,1,Employed,506,5,1
CUST_10355,67,Female,147821,45,North,Married,2,Student,573,11,0
CUST_10991,42,Male,47393,42,East,Married,1,Unemployed,377,16,1
CUST_357,48,Female,107688,76,East,Married,1,Employed,692,7,1
CUST_11932,44,Male,137528,33,West,Divorced,4,Unemployed,512,16,1
CUST_10965,34,Male,70244,22,South,Single,1,Student,413,18,0
CUST_13780,50,Female,56899,88,North,Widowed,1,Unemployed,763,6,0
CUST_7719,54,Male,30853,29,North,Single,0,Employed,360,0,0
CUST_15139,25,Male,128397,81,East,Single,0,Student,618,16,0
CUST_10024,31,Male,94328,32,East,Single,2,Student,741,17,0
CUST_11885,43,Male,60488,86,South,Divorced,3,Retired,301,12,0
CUST_989,62,Female,136700,80,South,Single,4,Student,620,7,0
CUST_2812,24,Female,40638,28,South,Widowed,2,Unemployed,314,0,0
CUST_13334,64,Male,36316,7,South,Widowed,1,Employed,665,1,1
CUST_3637,29,Male,34980,15,West,Married,3,Unemployed,578,14,0
CUST_10472,45,Female,79100,29,North,Married,2,Retired,758,2,0
CUST_4167,24,Female,65717,83,South,Single,0,Employed,819,11,0
CUST_8736,64,Male,41540,38,East,Single,4,Retired,306,6,0
CUST_11082,40,Male,123412,35,East,Widowed,3,Unemployed,679,7,0
CUST_10366,19,Female,88287,28,North,Widowed,1,Student,399,19,0
CUST_11468,21,Female,65294,44,South,Married,2,Unemployed,431,1,1
CUST_5952,43,Female,127075,83,South,Married,2,Unemployed,352,7,0
CUST_13650,25,Male,91315,81,West,Widowed,1,Retired,781,5,1
CUST_9260,23,Male,99566,12,South,Widowed,1,Student,519,16,0
CUST_1301,42,Female,52204,96,East,Widowed,3,Employed,346,8,0
CUST_234,35,Female,20143,71,North,Married,3,Employed,766,12,0
CUST_10550,32,Female,45361,95,South,Widowed,0,Student,587,18,0
CUST_6016,26,Male,20963,84,West,Single,4,Student,774,6,1
CUST_9398,22,Female,129057,15,West,Divorced,4,Unemployed,670,14,1
CUST_591,56,Female,112694,90,West,Widowed,2,Retired,317,9,1
CUST_2646,67,Male,67944,58,South,Divorced,0,Retired,633,2,0
CUST_13100,27,Male,128348,50,West,Widowed,2,Employed,497,11,0
CUST_6073,68,Female,122275,65,East,Widowed,4,Student,335,9,0
CUST_14039,40,Female,57764,23,West,Married,1,Employed,783,16,0
CUST_4943,48,Female,35222,95,South,Married,3,Unemployed,758,1,1
CUST_4501,61,Female,107145,72,South,Married,0,Student,619,13,1
CUST_11175,30,Female,49792,30,East,Widowed,3,Unemployed,411,17,0
CUST_6552,63,Female,53085,2,North,Married,4,Retired,552,10,0
CUST_3448,22,Male,124901,97,East,Divorced,3,Employed,843,12,0
CUST_1029,62,Female,129515,89,East,Married,0,Retired,303,4,0
CUST_2903,42,Male,33012,51,East,Married,0,Retired,729,16,0
CUST_13317,52,Female,67305,80,North,Widowed,3,Employed,834,14,0
CUST_15374,32,Female,38122,2,West,Divorced,3,Student,537,12,0
CUST_7585,59,Female,22086,93,East,Widowed,2,Student,574,6,1
CUST_3943,25,Male,76197,79,East,Divorced,4,Unemployed,374,7,1
CUST_4952,42,Female,61906,28,South,Single,1,Student,435,15,0
CUST_8164,39,Male,107722,6,South,Divorced,0,Employed,304,3,0
CUST_1153,61,Female,20355,18,West,Divorced,3,Unemployed,758,2,0
CUST_717,32,Female,103453,36,North,Married,0,Retired,678,6,1
CUST_11485,34,Male,103311,5,East,Single,3,Student,796,8,0
CUST_1033,48,Female,148356,46,West,Widowed,0,Unemployed,734,3,0
CUST_11472,48,Male,85691,80,North,Widowed,1,Employed,331,10,1
CUST_14163,34,Female,86155,34,North,Married,4,Retired,546,3,0
CUST_2118,61,Female,130214,24,South,Divorced,3,Employed,744,3,1
CUST_13762,64,Male,52554,35,North,Married,1,Unemployed,686,5,0
CUST_5295,20,Male,62654,3,North,Married,1,Student,530,3,1
CUST_4796,40,Female,116294,1,South,Single,2,Unemployed,774,11,0
CUST_2301,38,Male,52631,31,South,Single,0,Unemployed,786,6,0
CUST_7442,57,Female,23985,96,West,Divorced,4,Employed,806,4,1
CUST_14404,28,Female,92199,49,East,Widowed,4,Student,688,11,0
CUST_12583,31,Male,96553,97,West,Married,2,Student,518,13,0
CUST_13590,42,Male,121470,5,North,Widowed,4,Student,399,5,0
CUST_9617,20,Female,52260,96,West,Single,3,Employed,648,3,0
CUST_7529,41,Female,86920,41,North,Widowed,1,Employed,502,1,0
CUST_1201,19,Male,144580,81,North,Divorced,2,Student,666,3,0
CUST_13291,59,Female,88453,88,South,Single,1,Unemployed,715,18,1
CUST_3456,49,Female,57999,26,East,Single,0,Employed,805,5,1
CUST_323,43,Female,124884,31,East,Single,2,Unemployed,454,9,0
CUST_12034,53,Female,129353,63,East,Divorced,2,Student,652,14,0
CUST_2145,64,Female,61818,52,East,Married,4,Retired,658,15,1
CUST_6038,69,Male,41179,88,West,Divorced,1,Retired,837,2,0
CUST_2447,30,Female,22328,54,South,Widowed,1,Employed,675,3,0
CUST_14071,51,Male,99844,67,West,Single,0,Employed,771,7,0
CUST_9131,63,Male,139262,12,North,Married,4,Retired,699,1,1
CUST_7068,31,Male,35642,63,North,Single,2,Retired,305,17,0
CUST_3125,40,Male,101992,26,North,Widowed,0,Retired,464,5,0
CUST_15417,55,Male,137798,27,North,Divorced,3,Unemployed,665,4,0
CUST_13998,52,Male,58656,11,North,Married,4,Student,513,13,1
CUST_9293,23,Male,68352,92,West,Married,3,Retired,524,3,0
CUST_7603,19,Male,21259,96,South,Widowed,2,Retired,737,17,0
CUST_7511,54,Female,84542,51,North,Single,4,Unemployed,426,15,0
CUST_6658,64,Male,98747,13,West,Married,2,Student,346,3,0
CUST_4480,68,Female,147224,23,East,Married,1,Unemployed,822,16,0
CUST_8814,39,Male,128060,79,North,Married,1,Employed,382,10,1
CUST_15129,41,Female,56755,15,North,Widowed,2,Employed,406,19,0
CUST_10313,44,Male,75095,32,South,Single,1,Employed,524,5,1
CUST_6811,66,Male,98553,76,South,Divorced,4,Student,848,18,0
CUST_8649,59,Female,122201,46,West,Divorced,2,Employed,661,13,1
CUST_7415,37,Male,73972,94,North,Divorced,1,Unemployed,579,18,0
CUST_5524,33,Female,56645,91,East,Married,2,Student,828,9,0
CUST_9496,60,Male,132742,91,North,Divorced,1,Retired,766,15,0
CUST_10775,48,Male,100562,84,West,Married,1,Student,572,5,0
CUST_4305,34,Male,46321,70,North,Married,1,Employed,841,12,0
CUST_7336,37,Male,147626,60,West,Single,1,Employed,555,1,0
CUST_9797,64,Female,147645,1,East,Married,1,Unemployed,515,19,0
CUST_11129,37,Female,68290,92,West,Single,0,Retired,452,19,0
CUST_4790,36,Female,30407,22,West,Single,1,Student,673,13,1
CUST_221,64,Female,21292,17,East,Married,2,Unemployed,495,15,0
CUST_1825,31,Female,68586,78,South,Widowed,4,Employed,699,8,1
CUST_35,63,Male,76684,82,North,Single,4,Employed,603,12,1
CUST_3346,52,Female,28074,97,North,Single,1,Retired,538,6,0
CUST_9595,19,Male,88183,17,West,Widowed,1,Retired,692,4,1
CUST_14755,38,Male,140872,38,West,Divorced,3,Retired,462,6,0
CUST_1729,29,Female,35216,29,North,Married,0,Student,422,16,1
CUST_3844,66,Female,123920,59,West,Widowed,2,Student,550,4,0
CUST_14504,55,Male,139602,16,West,Widowed,0,Employed,627,5,1
CUST_2544,68,Male,74589,93,South,Widowed,2,Retired,348,1,0
CUST_2382,45,Female,34338,66,North,Divorced,2,Student,700,3,0
CUST_10103,43,Male,149981,21,North,Divorced,0,Unemployed,744,15,1
CUST_9987,55,Female,33955,74,South,Married,2,Unemployed,392,19,0
CUST_12742,61,Female,102994,69,East,Married,0,Student,412,10,1
CUST_13668,34,Female,32709,8,West,Divorced,4,Employed,782,5,0
CUST_2804,56,Male,114816,53,East,Divorced,1,Retired,519,10,0
CUST_14507,59,Female,70225,45,North,Married,3,Retired,499,15,0
CUST_1999,30,Female,25057,91,West,Divorced,3,Student,703,13,0
CUST_9353,27,Male,27320,92,West,Single,2,Retired,542,13,0
CUST_6854,28,Male,124231,7,West,Single,3,Employed,322,3,0
CUST_14223,33,Female,41127,24,South,Widowed,3,Unemployed,339,7,0
CUST_13243,53,Male,88940,82,East,Widowed,0,Unemployed,633,9,0
CUST_11772,49,Male,34402,10,West,Single,2,Unemployed,524,10,0
CUST_15205,62,Male,108934,78,East,Single,4,Employed,822,1,0
CUST_2909,36,Male,146028,88,South,Married,2,Student,457,0,1
CUST_13185,49,Female,122870,34,East,Widowed,1,Retired,800,7,0
CUST_2246,40,Female,125117,15,East,Single,0,Employed,815,3,0
CUST_3393,65,Female,107456,65,North,Single,0,Student,787,3,1
CUST_3624,47,Male,43679,49,North,Divorced,1,Student,507,2,0
CUST_15144,41,Male,34112,47,West,Single,4,Retired,418,2,0
CUST_3247,33,Female,62637,28,East,Married,3,Retired,341,19,0
CUST_6438,60,Male,91306,48,South,Married,2,Unemployed,726,7,0
CUST_11348,66,Male,89739,52,North,Widowed,4,Employed,660,17,0
CUST_15105,18,Female,113289,70,South,Single,4,Student,483,1,0
CUST_6659,48,Male,132879,2,West,Divorced,3,Student,776,1,1
CUST_8886,26,Female,144985,9,West,Single,1,Retired,432,2,0
CUST_14925,23,Male,77529,21,West,Single,4,Student,782,5,0
CUST_5378,44,Male,147774,55,North,Single,2,Retired,393,5,1
CUST_7090,50,Male,61817,84,East,Widowed,4,Employed,798,13,1
CUST_14835,58,Female,54564,23,West,Divorced,1,Unemployed,365,4,0
CUST_8501,67,Female,87136,85,East,Married,1,Employed,553,9,0
CUST_3021,67,Male,88884,3,West,Single,4,Student,363,18,0
CUST_8603,49,Female,135263,75,East,Married,0,Employed,453,3,1
CUST_5576,53,Female,99667,59,East,Single,1,Retired,518,7,0
CUST_6467,27,Male,116469,71,South,Married,0,Retired,539,3,0
CUST_6149,38,Female,54508,58,West,Divorced,1,Employed,768,19,0
CUST_14906,47,Male,27759,43,East,Married,0,Unemployed,335,18,0
